count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma,tasks
32,0,11,50,1.60860002040863,14.0921001434326,3.55189990997314,4.03480005264282,2.43160009384155,1.49860000610352,1.55859994888306,0.565299987792969,read
33,0,27,50,6.03560018539429,1.49500000476837,0.303000003099442,0.520600020885468,0.614199995994568,0.275200009346008,0.259600013494492,7.50000029802322E-2,read
34,0,54,64,9.85270023345947,1.0246000289917,0.56139999628067,1.17579996585846,0.679400026798248,0.274199992418289,0.542999982833862,9.70999971032143E-2,read
35,0,38,37,29.1709995269775,55.2658996582031,0.226500004529953,6.11679983139038,3.29040002822876,0.842499971389771,1.41120004653931,0.992900013923645,read
36,0,44,40,39.2478981018066,8.95530033111572,4.07709980010986,0.958599984645844,3.8989999294281,1.5382000207901,2.72720003128052,0.385600000619888,read
37,0,48,37,9.54609966278076,8.64739990234375,0.588100016117096,3.28640007972717,2.68680000305176,1.5492000579834,1.8186000585556,0.194499999284744,read
38,0,56,43,86.3938980102539,0.94489997625351,0.520500004291534,2.08200001716614,0.358599990606308,0.535700023174286,0.463600009679794,9.44999977946281E-2,read
39,0,77,74,13.5367002487183,2.46300005912781,0.781300008296967,1.77600002288818,0.689400017261505,0.295300006866455,0.552600026130676,0.310600012540817,read
40,0,75,56,1.71840000152588,9.22830009460449,0.304399996995926,2.13660001754761,3.12280011177063,0.943700015544891,0.731199979782104,0.35589998960495,read
41,0,69,81,4.16559982299805,3.76419997215271,4.0327000617981,6.43879985809326,4.69960021972656,1.12839996814728,1.69840002059937,0.488900005817413,read
42,0,69,81,4.16559982299805,3.76419997215271,4.0327000617981,6.43879985809326,4.69960021972656,1.12839996814728,1.69840002059937,0.488900005817413,read
43,0,64,66,61.7613983154297,11.7763996124268,1.31579995155334,6.28900003433228,5.67519998550415,1.21150004863739,1.78419995307922,0.553399980068207,read
44,0,64,90,23.9610004425049,1.86710000038147,0.888400018215179,1.50839996337891,1.07980000972748,0.339899986982346,1.13460004329681,0.230700001120567,read
45,0,63,61,37.7650985717773,16.3551998138428,0.844399988651276,3.17779994010925,0.967599987983704,1.67299997806549,2.05620002746582,0.432000011205673,read
46,0,51,60,87.5597991943359,11.8408002853394,3.42379999160767,8.2947998046875,2.44460010528564,0.974900007247925,0.590200006961823,0.24719999730587,read
47,0,44,51,11.4766998291016,2.5100998878479,0.214699998497963,0.38960000872612,0.206200003623962,0.142900004982948,0.158000007271767,3.59999984502792E-2,read
48,0,48,60,17.9489002227783,2.28290009498596,4.84999990463257,2.48659992218018,1.50199997425079,1.07560002803802,3.18799996376038,0.825699985027313,read
49,0,54,74,9.09220027923584,4.71719980239868,2.1868999004364,0.597199976444244,1.7331999540329,1.20990002155304,1.27380001544952,0.18809999525547,read
50,0,70,75,37.0738983154297,4.09700012207031,1.53799998760223,7.1100001335144,2.93840003013611,1.47049999237061,3.33780002593994,0.883499979972839,read
51,0,81,97,20.778299331665,3.80909991264343,3.81990003585815,4.99020004272461,3.58419990539551,1.21490001678467,3.83439993858337,1.01429998874664,read
52,0,93,74,11.851900100708,4.4967999458313,0.642899990081787,2.11059999465942,4.01480007171631,1.88030004501343,3.09899997711182,0.88239997625351,read
53,0,84,91,42.5564994812012,6.33970022201538,7.7891001701355,10.918399810791,1.07819998264313,1.60130000114441,2.11560010910034,1.66250002384186,read
54,0,67,70,65.2936019897461,37.0792007446289,5.63590002059937,3.21679997444153,3.45659995079041,2.00559997558594,3.1547999382019,0.437099993228912,read
55,0,63,69,94.0668029785156,6.34439992904663,5.02559995651245,6.0706000328064,2.38479995727539,1.05420005321503,3.69440007209778,0.879899978637695,read
56,0,37,69,2.80839991569519,1.94369995594025,0.141299992799759,0.537599980831146,0.262800008058548,9.5100000500679E-2,0.24040000140667,3.24999988079071E-2,read
57,0,44,53,74.2585983276367,7.92290019989014,5.42649984359741,1.98539996147156,7.25860023498535,2.65129995346069,1.95799994468689,1.45669996738434,read
58,0,56,67,13.335599899292,4.08489990234375,1.94099998474121,2.13960003852844,0.873199999332428,0.717199981212616,0.573199987411499,0.355800002813339,read
59,25,56,67,200.964294433594,13.3395004272461,2.41370010375977,2.33640003204346,1.65579998493195,0.571200013160706,0.290600001811981,3.42000015079975E-2,read
60,25,56,67,15.788800239563,0.369100004434586,0.132100000977516,0.162200003862381,3.29999998211861E-2,7.69999995827675E-2,2.99999993294477E-2,1.6499999910593E-2,read
61,25,56,67,62.1930999755859,31.5930004119873,12.8357000350952,14.7992000579834,4.54659986495972,1.20560002326965,3.36120009422302,5.52860021591187,read
62,0,54,50,161.404098510742,79.5558013916016,16.7264995574951,11.167200088501,15.9715995788574,6.40140008926392,7.8161997795105,26.1685009002686,read
63,0,56,54,126.751800537109,14.3951997756958,4.35500001907349,1.79579997062683,2.16339993476868,0.917400002479553,1.10020005702972,0.663100004196167,read
64,26,56,54,56.4425010681152,4.1262001991272,0.161400005221367,1.64919996261597,1.51639997959137,0.968400001525879,0.423599988222122,0.118600003421307,read
65,0,30,29,39.1072006225586,67.0680999755859,2.2311999797821,3.95320010185242,1.30540001392365,1.77439999580383,4.8484001159668,2.64980006217957,read
66,0,16,11,108.715599060059,13.0957002639771,1.44599997997284,1.3672000169754,3.91359996795654,0.60369998216629,0.558200001716614,0.384499996900558,read
67,0,20,17,108.431701660156,10.8583002090454,4.1793999671936,3.45040011405945,1.86419999599457,1.38979995250702,2.36179995536804,1.26030004024506,read
68,0,27,17,52.0368003845215,11.1402997970581,1.39629995822906,4.65380001068115,1.14779996871948,1.41929996013641,2.35960006713867,1.27730000019073,read
69,0,61,51,13.0417995452881,0.527100026607513,0.623099982738495,0.620400011539459,0.357400000095367,0.411900013685226,0.777599990367889,0.335299998521805,read
70,0,77,54,9.55080032348633,6.91900014877319,0.923799991607666,1.05200004577637,0.616199970245361,1.08480000495911,0.685400009155273,7.68000036478043E-2,read
71,0,87,44,29.1021003723145,13.4903001785278,2.52110004425049,1.49080002307892,2.56319999694824,2.86100006103516,2.47900009155273,1.66410005092621,read
72,0,94,51,54.214900970459,12.4990997314453,5.78410005569458,5.9798002243042,6.35699987411499,3.27060008049011,1.81879997253418,0.810400009155273,read
73,0,75,43,86.1580963134766,24.9185009002686,9.35359954833984,6.27120018005371,3.46379995346069,2.50469994544983,1.18659996986389,0.672599971294403,read
74,0,75,54,70.3990020751953,1.69790005683899,0.889999985694885,0.422399997711182,0.859000027179718,0.321000009775162,0.308200001716614,4.5099999755621E-2,read
75,0,84,61,1.25250005722046,0.674700021743774,0.374799996614456,1.08599996566772,2.23320007324219,0.988600015640259,2.44919991493225,0.799300014972687,read
76,0,93,47,45.7910003662109,6.69259977340698,0.823300004005432,1.77119994163513,4.49840021133423,2.44370007514954,10.4905996322632,0.680499970912933,read
77,0,97,40,0.538699984550476,4.96339988708496,0.893299996852875,2.4481999874115,2.01579999923706,1.71130001544952,5.68100023269653,0.754599988460541,read
78,0,90,37,0.849399983882904,3.32249999046326,0.489300012588501,1.58039999008179,1.85380005836487,1.29809999465942,2.61179995536804,0.707899987697601,read
79,0,87,27,11.7983999252319,1.56879997253418,0.378800004720688,0.281399995088577,0.964800000190735,0.267599999904633,0.700999975204468,0.116899996995926,read
80,0,90,43,2.36100006103516,1.44369995594025,1.12249994277954,1.90180003643036,2.66260004043579,1.24639999866486,2.88319993019104,0.836600005626678,read
81,0,66,48,62.4663009643555,20.6005992889404,5.56669998168945,9.4153995513916,5.8161997795105,1.16550004482269,2.87919998168945,0.394600003957748,read
82,0,54,56,83.3604965209961,17.3104000091553,6.69509983062744,8.2790002822876,8.09459972381592,2.80410003662109,1.5194000005722,7.54000023007393E-2,read
83,0,54,50,208.404693603516,11.5804996490479,1.69770002365112,0.630800008773804,4.36059999465942,1.7121000289917,0.753199994564056,2.10419988632202,read
84,0,38,43,26.1284999847412,4.4032998085022,1.36119997501373,1.63559997081757,2.76539993286133,0.530399978160858,0.3817999958992,0.426400005817413,read
85,0,48,30,115.349296569824,39.2863006591797,2.14350008964539,10.2253999710083,4.44399976730347,4.6838002204895,1.4514000415802,2.55029988288879,read
86,0,17,35,19.1574993133545,2.00679993629456,0.217199996113777,0.435600012540817,0.282999992370605,9.75999981164932E-2,8.76000002026558E-2,8.39999988675117E-2,read
87,0,16,30,68.9600982666016,49.5497016906738,9.49009990692139,19.9540004730225,29.6571998596191,4.791100025177,9.23799991607666,15.7003002166748,read
88,0,14,50,11.358699798584,2.35579991340637,1.13680005073547,1.66719996929169,0.387800008058548,0.365599989891052,0.328799992799759,9.44999977946281E-2,read
89,0,34,48,9.30080032348633,11.6062002182007,1.95790004730225,4.63600015640259,2.36179995536804,1.3319000005722,0.611000001430511,0.209299996495247,read
90,0,43,64,5.51590013504028,1.10640001296997,0.726400017738342,1.09920001029968,0.462599992752075,0.212899997830391,0.613600015640259,7.72000029683113E-2,read
91,0,51,75,9.56009960174561,3.45490002632141,2.3617000579834,2.57739996910095,2.82760000228882,1.03129994869232,0.81139999628067,0.39300000667572,read
92,0,43,60,80.3989028930664,70.7852020263672,10.3364000320435,9.59200000762939,19.3136005401611,3.58759999275208,4.5447998046875,0.160500004887581,read
93,0,38,61,17.5319995880127,5.85120010375977,1.69120001792908,1.2039999961853,0.955200016498566,0.489399999380112,0.142800003290176,8.24000015854836E-2,read
94,0,54,48,33.9021987915039,2.021399974823,0.114399999380112,1.6438000202179,0.539399981498718,1.18630003929138,0.244200006127357,8.34999978542328E-2,read
95,0,56,48,1.82920002937317,4.2418999671936,3.2590000629425,2.82719993591309,1.71519994735718,1.50740003585815,0.703800022602081,0.229800000786781,read
96,0,63,53,1.14269995689392,5.32390022277832,1.74639999866486,0.698400020599365,4.13920021057129,0.540300011634827,0.703400015830994,0.211899995803833,read
97,0,64,48,5.19469976425171,8.54590034484863,0.862200021743774,2.85339999198914,2.06340003013611,0.801699995994568,0.73879998922348,0.160699993371964,read
98,0,60,51,7.11719989776611,0.408499985933304,0.3125,9.00000035762787E-2,0.679199993610382,0.18019999563694,0.24940000474453,5.59000000357628E-2,read
99,0,56,43,0.6317999958992,2.7014000415802,0.807799994945526,1.26999998092651,1.66279995441437,0.652100026607513,1.19939994812012,0.362399995326996,read
100,0,64,37,2.66170001029968,3.17820000648499,0.612100005149841,0.153400003910065,1.87679994106293,0.485799998044968,0.868799984455109,0.213499993085861,read
101,0,78,41,4.25050020217896,4.73250007629395,1.057000041008,2.85700011253357,1.56239998340607,1.77579998970032,1.59340000152588,0.216499999165535,read
102,0,67,50,67.8832015991211,5.97380018234253,3.35010004043579,4.0479998588562,1.46000003814697,1.19369995594025,1.52880001068115,0.112000003457069,read
103,0,66,54,96.165397644043,12.4430999755859,2.2046000957489,11.3858003616333,1.7117999792099,2.52699995040894,1.0867999792099,0.390599995851517,read
104,0,43,60,7.42189979553223,4.72900009155273,0.797100007534027,0.500199973583221,0.349000006914139,9.61000025272369E-2,0.195800006389618,7.19999969005585E-2,read
105,0,17,50,99.4252014160156,8.14620018005371,0.12729999423027,2.71880006790161,0.526400029659271,0.275999993085861,0.398200005292892,0.410299986600876,read
106,0,23,50,9.07190036773682,3.96740007400513,1.394700050354,4.51219987869263,1.0842000246048,1.22269999980927,1.01320004463196,0.636099994182587,read
107,0,21,56,13.6596002578735,6.4798002243042,1.48169994354248,14.8213996887207,2.26559996604919,1.64160001277924,1.7694000005722,0.847199976444244,read
108,0,37,63,75.5466995239258,33.5162010192871,7.48619985580444,11.2295999526978,2.96140003204346,2.90470004081726,0.939599990844727,1.06400001049042,read
109,0,40,74,96.6320037841797,6.09280014038086,1.1444000005722,2.92219996452332,0.751999974250793,0.326499998569489,0.194000005722046,7.60999992489815E-2,read
110,0,27,74,47.0351982116699,4.92999982833862,2.59479999542236,3.44339990615845,1.83120000362396,0.493400007486343,1.15760004520416,0.133100003004074,read
111,0,29,56,50.8296012878418,7.90460014343262,1.31420004367828,2.87220001220703,2.96939992904663,1.59720003604889,1.18019998073578,0.354699999094009,read
112,0,30,47,339.069000244141,23.2161998748779,1.29170000553131,6.69540023803711,5.79379987716675,2.13420009613037,1.93879997730255,0.428700000047684,read
113,0,41,41,0.888400018215179,8.0447998046875,1.06649994850159,3.5220000743866,4.42579984664917,0.873000025749207,0.433600008487701,0.247400000691414,read
114,0,44,27,3.28870010375977,9.12660026550293,2.07610011100769,1.14740002155304,3.48779988288879,0.911700010299683,0.344999998807907,0.456499993801117,read
115,0,51,43,1.35950005054474,1.35979998111725,0.991999983787537,4.01259994506836,1.78639996051788,1.09599995613098,0.72079998254776,0.13120000064373,read
116,0,51,43,1.35950005054474,1.35979998111725,0.991999983787537,4.01259994506836,1.78639996051788,1.09599995613098,0.72079998254776,0.13120000064373,read
117,0,77,61,1.45439994335175,1.93089997768402,1.75950002670288,1.89059996604919,1.29100000858307,1.44749999046326,1.5407999753952,0.321700006723404,read
118,0,93,81,0.811200022697449,0.949500024318695,1.47839999198914,1.61899995803833,1.44459998607635,0.934300005435944,0.419999986886978,0.185499995946884,read
119,0,100,70,0.745299994945526,1.19430005550385,0.24439999461174,2.19400000572205,2.4734001159668,1.18509995937347,0.612399995326996,0.111900001764297,read
120,0,100,88,1.05089998245239,1.60909998416901,0.995000004768372,5.14020013809204,1.38460004329681,0.994499981403351,0.384400010108948,0.258500009775162,read
121,0,97,84,3.90960001945496,2.91499996185303,3.32680010795593,0.184200003743172,3.07039999961853,1.81679999828339,1.54439997673035,0.227099999785423,read
122,0,70,63,155.253601074219,47.0960998535156,7.16499996185303,5.1431999206543,9.76580047607422,1.44389998912811,1.00059998035431,0.412600010633469,read
123,0,60,57,2.54229998588562,0.936699986457825,0.210600003600121,0.468800008296967,0.803600013256073,0.24719999730587,0.170800000429153,3.55999991297722E-2,read
124,0,53,57,0.458099991083145,3.08100008964539,2.48399996757507,4.46799993515015,0.796999990940094,0.782299995422363,0.458200007677078,0.120899997651577,read
125,0,29,57,12.601300239563,2.44510006904602,0.786300003528595,1.29999995231628,0.495999991893768,0.136999994516373,0.202000007033348,0.194999992847443,read
126,0,43,61,7.18790006637573,2.35380005836487,0.126300007104874,0.987600028514862,0.619799971580505,0.264099985361099,0.157800003886223,3.40999998152256E-2,read
127,0,50,67,0.338699996471405,2.73099994659424,1.84940004348755,1.07039999961853,2.46180009841919,1.61530005931854,1.39479994773865,6.1999998986721E-2,read
128,0,53,66,7.10839986801147,2.86940002441406,2.23449993133545,3.02020001411438,0.729600012302399,0.8435999751091,0.539799988269806,0.278499990701675,read
129,0,77,63,3.14790010452271,3.8478000164032,0.347099989652634,4.25799989700317,1.34060001373291,1.77300000190735,0.366600006818771,0.157600000500679,read
130,0,63,60,8.07349967956543,6.47039985656738,0.379799991846085,1.59819996356964,1.30079996585846,0.193200007081032,0.183200001716614,3.97999994456768E-2,read
131,0,43,47,4.47569990158081,3.7943000793457,0.15090000629425,1.12679994106293,0.465000003576279,0.263599991798401,0.27700001001358,8.91000032424927E-2,read
132,0,50,47,6.22450017929077,2.64030003547668,3.3296000957489,3.71320009231567,1.8555999994278,1.84739995002747,0.814599990844727,0.542900025844574,read
133,0,30,53,261.32080078125,16.8020992279053,4.90490007400513,28.4757995605469,14.1393995285034,1.70780003070831,2.01500010490417,0.7742999792099,read
134,0,48,70,35.6683006286621,5.44700002670288,0.611000001430511,8.61740016937256,2.14339995384216,1.1813999414444,1.0764000415802,0.245199993252754,read
135,0,48,70,35.6683006286621,5.44700002670288,0.611000001430511,8.61740016937256,2.14339995384216,1.1813999414444,1.0764000415802,0.245199993252754,read
136,0,47,57,18.8194999694824,4.47459983825684,2.20479989051819,2.14299988746643,2.34439992904663,0.731700003147125,0.451599985361099,0.321700006723404,read
137,0,34,34,13.644700050354,28.5503997802734,1.71899998188019,2.55380010604858,3.75559997558594,0.233799993991852,0.411199986934662,0.109600000083447,read
138,0,35,24,180.136993408203,9.26089954376221,2.53259992599487,4.23320007324219,3.6528000831604,1.53050005435944,1.3860000371933,0.327600002288818,read
139,0,35,48,5.92159986495972,5.20550012588501,4.29829978942871,3.56299996376038,5.83879995346069,0.993900001049042,0.996599972248077,0.331900000572205,read
140,0,37,23,8.95730018615723,21.6133995056152,0.295199990272522,2.95180010795593,5.2007999420166,1.98699998855591,0.543200016021729,0.445199996232986,read
141,0,51,20,18.6921005249023,3.12369990348816,0.179399996995926,0.204199999570847,0.42059999704361,0.123800002038479,6.6600002348423E-2,1.07000004500151E-2,read
142,0,43,14,19.923999786377,1.12039995193481,0.153400003910065,0.392599999904633,0.550400018692017,7.66000002622604E-2,6.3000001013279E-2,1.92000009119511E-2,read
143,0,44,1,27.5342998504639,5.66739988327026,0.442400008440018,0.19480000436306,1.22019994258881,0.675700008869171,0.283399999141693,5.64999990165234E-2,read
144,0,51,17,11.6005001068115,2.5789999961853,0.979700028896332,6.17980003356934,2.65440011024475,1.19690001010895,0.230199992656708,0.240099996328354,read
145,0,63,44,2.71289992332458,4.93730020523071,3.9086000919342,1.80579996109009,3.15019989013672,1.07140004634857,0.622600018978119,0.417199999094009,read
146,0,77,53,1.96819996833801,3.25239992141724,1.28550004959106,3.07999992370605,3.18880009651184,1.08949995040894,0.98879998922348,0.289400011301041,read
147,0,67,81,2.04080009460449,8.83769989013672,7.64120006561279,2.14919996261597,4.56979990005493,0.733299970626831,1.06700003147125,0.198500007390976,read
148,0,70,67,3.19250011444092,4.94029998779297,0.687699973583221,3.01480007171631,1.55579996109009,1.70319998264313,0.7185999751091,0.314099997282028,read
149,0,70,78,5.60389995574951,2.80209994316101,4.22770023345947,3.20900011062622,2.27220010757446,0.838199973106384,0.669600009918213,0.422699987888336,read
150,0,53,69,21.7215995788574,32.0587005615234,5.84409999847412,6.33120012283325,4.59299993515015,1.0757999420166,0.86760002374649,0.239099994301796,read
151,0,51,47,20.4424991607666,46.064998626709,3.44129991531372,3.66280007362366,1.74240005016327,1.92400002479553,1.41240000724792,0.726999998092651,read
152,0,51,47,20.4424991607666,46.064998626709,3.44129991531372,3.66280007362366,1.74240005016327,1.92400002479553,1.41240000724792,0.726999998092651,read
153,0,37,38,1.93710005283356,1.22950005531311,0.726100027561188,1.08459997177124,0.254799991846085,0.235300004482269,0.132200002670288,5.53999990224838E-2,read
154,0,60,50,2.07529997825623,1.3798999786377,2.14849996566772,0.736199975013733,3.18099999427795,1.14989995956421,1.09679996967316,0.328099995851517,read
155,0,80,66,17.614200592041,1.21829998493195,0.677799999713898,0.628600001335144,1.12279999256134,0.565500020980835,0.460799992084503,9.54999998211861E-2,read
156,0,91,81,72.7428970336914,2.20619988441467,4.28060007095337,3.35960006713867,7.50159978866577,1.55359995365143,0.860000014305115,0.225400000810623,read
157,0,96,80,1.33319997787476,2.99780011177063,2.03180003166199,1.74360001087189,1.44579994678497,1.11339998245239,0.941799998283386,0.284599989652634,read
158,0,93,74,2.68029999732971,5.5036997795105,0.874499976634979,4.59200000762939,3.20160007476807,1.791100025177,0.697799980640411,0.347600013017654,read
159,0,87,83,31.7929000854492,14.4425001144409,15.24880027771,11.370400428772,4.54739999771118,4.89400005340576,1.91460001468658,0.277999997138977,read
160,0,77,57,90.4641036987305,4.31920003890991,0.142700001597404,0.750800013542175,0.58459997177124,0.32480001449585,0.221399992704391,8.56999978423119E-2,read
161,0,64,47,15.8895998001099,3.40330004692078,0.84579998254776,0.152199998497963,0.604399979114532,0.215900003910065,0.227200001478195,3.37999984622002E-2,read
162,0,75,30,0.928799986839294,1.51400005817413,0.376599997282028,0.29339998960495,3.25819993019104,1.36210000514984,0.531000018119812,0.186299994587898,read
163,0,66,24,3.32999992370605,6.6237998008728,3.49270009994507,3.89019989967346,6.47840023040771,0.76690000295639,0.751200020313263,0.175400003790855,read
164,0,70,44,4.30359983444214,1.02390003204346,0.618099987506866,0.412800014019012,0.689199984073639,0.303099989891052,0.27020001411438,4.98000010848045E-2,read
165,0,84,50,3.80949997901917,2.1774001121521,1.46920001506805,1.96319997310638,5.7979998588562,1.07290005683899,0.303200006484985,0.104000002145767,read
166,0,74,56,0.811500012874603,3.81820011138916,0.537999987602234,1.42659997940063,2.00020003318787,1.00240004062653,0.660799980163574,0.235100001096725,read
167,0,84,41,1.72189998626709,4.12939977645874,0.795400023460388,0.73580002784729,1.95539999008179,1.13540005683899,0.524800002574921,0.170399993658066,read
168,0,88,43,0.856700003147125,2.27209997177124,1.13940000534058,2.84759998321533,2.64079999923706,0.912599980831146,0.573400020599365,0.19149999320507,read
169,0,75,21,10.8978996276855,4.27920007705688,6.04000017046928E-2,0.540199995040894,1.17379999160767,0.265399992465973,0.273799985647202,8.9599996805191E-2,read
170,0,64,43,10.5982999801636,0.559099972248077,0.509500026702881,0.446599990129471,0.132599994540215,8.78999978303909E-2,9.22000035643578E-2,2.66999993473291E-2,read
171,0,48,63,5.94019985198975,14.9525003433228,12.8671998977661,2.58340001106262,3.20120000839233,1.07219994068146,1.4539999961853,0.489199995994568,read
172,0,35,66,23.4321994781494,1.25179994106293,1.15470004081726,0.140000000596046,0.154599994421005,0.111299999058247,0.136000007390976,1.47000001743436E-2,read
173,0,30,84,53.8917999267578,6.11609983444214,0.384600013494492,3.85599994659424,1.84159994125366,0.347099989652634,0.765799999237061,0.166199997067451,read
174,0,47,77,3.25909996032715,3.20519995689392,2.36649990081787,3.27880001068115,3.60279989242554,2.59509992599487,1.02600002288818,0.118000000715256,read
175,0,53,77,9.11600017547607,2.82540011405945,2.3289999961853,1.92200005054474,1.37619996070862,0.561999976634979,0.429199993610382,0.153200000524521,read
176,0,61,74,6.69220018386841,5.82250022888184,3.83049988746643,2.14820003509521,2.44199991226196,1.18410003185272,1.65139997005463,0.157700002193451,read
177,0,69,75,97.5818023681641,18.0242004394531,6.43879985809326,4.48479986190796,6.6431999206543,2.7140998840332,0.866800010204315,0.19539999961853,read
178,0,40,74,6.02600002288818,2.92370009422302,1.28760004043579,0.314000010490417,0.502399981021881,6.17000013589859E-2,0.129800006747246,1.71000007539988E-2,read
179,0,29,61,17.1186008453369,24.3887004852295,8.78849983215332,0.966799974441528,0.878199994564056,0.995500028133392,0.927799999713898,0.264099985361099,talk
180,0,27,41,12.1175003051758,5.67360019683838,0.269400000572205,0.904799997806549,0.46560001373291,0.5867999792099,0.329199999570847,4.21999990940094E-2,talk
181,0,30,50,0.878799974918365,0.762700021266937,0.806900024414062,0.487199991941452,1.02260005474091,0.26690000295639,0.266200006008148,7.59000033140182E-2,talk
182,0,61,38,7.96350002288818,2.21589994430542,0.462799996137619,1.34500002861023,4.63240003585815,1.23070001602173,0.668200016021729,0.107199996709824,talk
183,0,78,35,1.03020000457764,6.16190004348755,0.210099995136261,3.44619989395142,1.04419994354248,1.34829998016357,0.763199985027313,0.49099999666214,talk
184,0,93,60,1.12950003147125,0.567499995231628,1.27590000629425,1.05540001392365,1.16620004177094,0.952499985694885,0.544200003147125,0.130199998617172,talk
185,0,100,60,4.7681999206543,4.2189998626709,2.52489995956421,5.19740009307861,1.41299998760223,2.87089991569519,1.22780001163483,0.149399995803833,talk
