count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma
38,0,30,43,44.304500579834,95.0186996459961,1.38709998130798,33.0121002197266,0.671700000762939,18.3075008392334,0.297500014305115,105.090103149414
39,0,47,41,7.7681999206543,13.7560997009277,1.84000004082918E-2,4.65150022506714,7.53000006079674E-2,6.02650022506714,0.142000004649162,25.4867992401123
40,0,41,48,50.692798614502,73.1033020019531,1.39769995212555,28.1422004699707,0.399300009012222,16.7171993255615,0.511799991130829,100.581199645996
41,0,27,47,56.9906005859375,121.155197143555,2.86120009422302,24.5552997589111,0.922699987888336,18.6849994659424,0.754000008106232,93.4067993164062
42,0,20,44,37.0050010681152,84.1044998168945,17.0767993927002,7.80319976806641,0.708500027656555,12.9294996261597,0.372999995946884,84.2916030883789
43,0,1,43,114.065002441406,125.300598144531,19.9332008361816,5.62690019607544,0.867200016975403,16.3917999267578,0.236800000071526,81.6147003173828
44,0,1,35,8.74680042266846,17.8908996582031,0.379999995231628,5.21420001983643,4.54000011086464E-2,5.21780014038086,0.225099995732307,21.7513008117676
45,26,1,35,71.9766998291016,10.463399887085,1.69640004634857,3.82999992370605,0.363900005817413,1.0896999835968,0.121299996972084,13.9533996582031
46,0,1,48,71.598503112793,99.4132995605469,1.71809995174408,50.0653991699219,0.591300010681152,13.3016996383667,0.433699995279312,88.7723007202148
47,0,26,60,27.7012004852295,6.04309988021851,1.54869997501373,4.33179998397827,4.43999990820885E-2,4.87480020523071,7.50000029802322E-2,20.3733005523682
48,0,41,67,108.007598876953,57.5010986328125,11.6548004150391,9.92520046234131,1.52789998054504,16.0308990478516,0.484400004148483,84.4141006469727
49,26,41,67,4.53340005874634,27.7215003967285,0.465700000524521,9.83139991760254,7.64999985694885E-2,3.53819990158081,7.73999989032745E-2,20.3595008850098
50,0,30,83,61.3443984985352,41.1833000183105,3.8649001121521,28.3584003448486,0.732200026512146,11.0722999572754,0.418799996376038,65.1517028808594
51,26,30,83,22.4563007354736,14.4181995391846,0.541400015354156,8.30720043182373,0.23199999332428,2.83470010757446,7.03999996185303E-2,19.2604999542236
52,0,53,91,157.194198608398,33.7330017089844,0.722000002861023,36.7454986572266,0.525499999523163,14.6941003799438,0.297500014305115,81.2867965698242
53,0,57,83,97.4421997070312,22.400899887085,0.251199990510941,11.5153999328613,0.566699981689453,16.2213001251221,0.328000009059906,75.7891998291016
54,0,66,87,44.5484008789062,43.1460990905762,14.9968996047974,8.33740043640137,0.888899981975555,18.0841999053955,0.248699992895126,78.4527969360352
55,0,56,80,86.5847015380859,95.7580032348633,0.497399985790253,40.3881988525391,1.7311999797821,9.06389999389648,0.222900003194809,80.0476989746094
56,0,48,70,142.521102905273,71.254997253418,0.658500015735626,38.942798614502,0.593999981880188,13.5353002548218,0.306499987840652,74.4907989501953
57,0,38,80,47.6248016357422,30.0837001800537,4.55109977722168,20.8090000152588,0.75900000333786,16.7506008148193,0.30799999833107,72.2565002441406
58,0,26,84,107.117698669434,44.9851989746094,2.03489995002747,30.3026008605957,0.784699976444244,10.3043003082275,0.666000008583069,71.9531021118164
59,0,50,81,94.1906967163086,51.339599609375,0.352800011634827,16.103099822998,0.802500009536743,13.1239004135132,0.174999997019768,68.9604034423828
60,0,48,75,14.6100997924805,74.0419998168945,1.48409998416901,25.9368000030518,0.51010000705719,12.272500038147,0.80919998884201,74.9320983886719
61,0,57,61,49.4183006286621,26.0261993408203,2.8092999458313,7.86999988555908,0.777700006961823,17.4151992797852,0.24770000576973,72.9289016723633
62,0,77,61,53.0129013061523,14.8770999908447,8.40909957885742,4.78020000457764,3.39059996604919,9.53680038452148,1.04949998855591,47.1828994750977
63,0,83,70,29.0415992736816,28.5571002960205,4.84600019454956,15.3882999420166,0.909099996089935,12.8712997436523,0.410100013017654,67.9377975463867
64,0,100,83,4.86089992523193,3.93129992485046,0.567399978637695,4.18160009384155,0.166800007224083,2.79029989242554,8.55000019073486E-2,16.3649997711182
65,0,80,100,71.3972015380859,35.2994003295898,1.48860001564026,28.5862998962402,0.570800006389618,9.3169002532959,0.339199990034103,65.9660034179688
66,0,70,100,245.715194702148,79.755500793457,4.79449987411499,110.30290222168,2.04200005531311,41.345100402832,1.62479996681213,256.908203125
67,0,60,100,35.4528999328613,49.3814010620117,0.428999990224838,18.5799007415771,0.597899973392487,11.1149997711182,0.221300005912781,56.2039985656738
68,26,60,100,211.148406982422,31.2816009521484,14.7560997009277,2.64869999885559,1.19969999790192,14.8224000930786,0.381900012493134,61.5354995727539
69,0,26,87,49.7274017333984,57.293098449707,9.54300022125244,6.64610004425049,1.21720004081726,5.20790004730225,0.613300025463104,64.2210006713867
70,0,40,60,66.9283981323242,42.05419921875,6.1577000617981,2.40229988098145,0.908699989318848,13.8844995498657,0.375600010156631,52.6963996887207
71,0,56,44,18.2399997711182,15.7046003341675,8.47000026702881,3.83960008621216,1.33290004730225,13.0235996246338,0.53549998998642,58.1118011474609
72,0,50,54,70.7441024780273,36.067699432373,17.5613994598389,3.74340009689331,0.490900009870529,6.73920011520386,0.375200003385544,59.25830078125
73,0,63,61,40.9082984924316,46.2939987182617,19.6219997406006,3.31439995765686,0.78329998254776,8.22200012207031,0.196199998259544,59.6291999816895
74,0,54,67,130.466201782227,189.489501953125,12.4048004150391,37.2043991088867,1.25539994239807,45.3741989135742,0.834200024604797,216.370101928711
75,0,48,60,25.3225002288818,28.0254993438721,3.96070003509521,7.39039993286133,0.691699981689453,14.2152004241943,0.343899995088577,49.527400970459
76,0,60,56,284.270294189453,123.638999938965,2.40939998626709,68.5552978515625,2.0064001083374,42.0201988220215,1.88069999217987,212.99870300293
77,0,75,64,61.7571983337402,22.0428009033203,12.2204999923706,9.52429962158203,1.21350002288818,10.9918003082275,0.314900010824203,58.059398651123
78,0,69,83,96.7192993164062,117.028999328613,62.5107002258301,16.8715991973877,1.53139996528625,25.4958992004395,1.26180005073547,13.561900138855
79,0,67,81,2.63680005073547,7.15210008621216,0.366899996995926,1.99899995326996,3.51000018417835E-2,3.03220009803772,7.34999999403954E-2,12.5998001098633
80,0,80,80,15.1117000579834,11.210000038147,5.2241997718811,2.14450001716614,0.674600005149841,6.81510019302368,0.283199995756149,50.5971984863281
81,0,80,64,95.1321029663086,24.1046009063721,6.19920015335083,3.32909989356995,0.275599986314774,8.85200023651123,0.335399985313416,48.8596000671387
82,0,64,67,135.944595336914,77.6933975219727,44.8027000427246,18.2413997650146,4.17859983444214,9.46070003509521,0.929400026798248,165.270004272461
83,0,57,69,114.455902099609,134.310195922852,34.969898223877,9.45149993896484,1.20210003852844,40.4973983764648,1.63469994068146,172.565399169922
84,0,61,60,104.95059967041,87.4356002807617,24.3987007141113,10.356499671936,2.58319997787476,63.4822006225586,0.871299982070923,197.088195800781
85,0,56,63,63.6461982727051,22.5739002227783,5.62510013580322,4.80999994277954,0.842599987983704,6.43389987945557,0.566999971866608,48.8087005615234
86,0,69,63,5.20039987564087,7.2133002281189,6.03739976882935,0.346500009298325,0.18690000474453,1.79349994659424,8.12999978661537E-2,12.0834999084473
87,0,51,74,63.7075004577637,30.4955005645752,13.8859996795654,3.86260008811951,0.536899983882904,5.08799982070923,0.396699994802475,43.842700958252
88,26,51,74,173.643005371094,40.6988983154297,2.7936999797821,4.77089977264404,0.68639999628067,7.94549989700317,0.268799990415573,44.6586990356445
89,0,51,74,119.952796936035,55.969898223877,12.5600996017456,9.02000045776367,1.44659996032715,46.5443000793457,0.838800013065338,178.507507324219
90,0,56,70,160.449295043945,78.7519989013672,33.1450004577637,2.05290007591248,2.98729991912842,34.6230010986328,0.66949999332428,172.735992431641
91,0,56,66,61.0876998901367,26.964599609375,17.8969993591309,0.967899978160858,0.624800026416779,5.84770011901855,0.119699999690056,41.4189987182617
92,0,56,70,77.6921005249023,21.7542991638184,12.7021999359131,6.00860023498535,0.496199995279312,4.8435001373291,0.379599988460541,32.546501159668
93,0,40,91,82.7655029296875,50.138500213623,46.2963981628418,3.66810011863708,3.22709989547729,26.7625007629395,0.908100008964539,166.150497436523
94,0,30,83,165.606994628906,36.2811012268066,7.81850004196167,0.611999988555908,1.47220003604889,7.84340000152588,0.610899984836578,41.871898651123
95,0,29,83,22.9312992095947,17.0018005371094,7.67030000686646,2.41729998588562,0.480100005865097,3.33699989318848,0.172800004482269,28.8771991729736
96,0,47,80,38.7859001159668,11.3062000274658,6.93149995803833,2.33800005912781,0.768899977207184,5.84779977798462,0.113600000739098,42.594898223877
97,0,53,67,2.71580004692078,3.35019993782043,1.60699999332428,0.214200004935265,0.159500002861023,2.01690006256104,3.79999987781048E-2,10.7203998565674
98,0,48,78,2.70309996604919,21.5730991363525,9.22579956054688,1.34350001811981,0.634199976921082,4.23589992523193,0.10639999806881,39.6226005554199
99,0,60,67,18.0813999176025,24.7481994628906,8.53649997711182,1.17530000209808,0.275400012731552,7.83549976348877,0.213699996471405,41.3918991088867
100,0,43,54,89.1931991577148,200.335693359375,20.2306995391846,33.5344009399414,1.80850005149841,32.7215995788574,1.20350003242493,151.908203125
101,0,38,57,196.665893554688,55.345100402832,19.9736995697021,12.1834001541138,0.491800010204315,25.345100402832,0.859899997711182,149.155197143555
102,0,57,60,181.28190612793,48.4165992736816,22.7942008972168,11.4874000549316,2.22149991989136,30.2523994445801,0.731199979782104,129.070404052734
103,0,44,64,37.3818016052246,34.1697006225586,12.8043003082275,1.90160000324249,1.57690000534058,5.69309997558594,0.456099987030029,40.9846000671387
104,0,35,66,41.3791007995605,182.379592895508,43.171199798584,10.2216997146606,3.14490008354187,15.3007001876831,0.629599988460541,141.618499755859
105,0,20,77,140.594696044922,50.7434997558594,32.9868011474609,11.095100402832,1.66700005531311,12.8430004119873,0.531199991703033,147.883499145508
106,0,1,69,196.902404785156,102.998497009277,28.0921993255615,7.81339979171753,1.26629996299744,16.2057991027832,1.45309996604919,138.333999633789
107,0,1,70,118.298500061035,73.5055999755859,24.3696002960205,14.3411998748779,2.36800003051758,17.3442001342773,0.303400009870529,128.406402587891
108,0,8,70,129.292404174805,118.814796447754,32.9065017700195,3.8403000831604,2.72670006752014,13.354700088501,1.06679999828339,93.6153030395508
109,25,8,70,99.508903503418,8.98910045623779,0.819700002670288,1.73080003261566,2.99930000305176,2.38579988479614,0.570800006389618,0.492399990558624
110,51,8,70,199.873794555664,23.8348999023438,15.0726003646851,9.07040023803711,9.8976001739502,3.34660005569458,1.14209997653961,3.1528000831604
111,51,8,70,72.8940963745117,3.65610003471375,1.4860999584198,2.38150000572205,3.0100998878479,2.63619995117188,1.06480002403259,0.336800009012222
112,0,1,41,8.59060001373291,12.069899559021,1.2833000421524,0.528299987316132,0.472299993038177,0.670700013637543,0.18299999833107,6.42269992828369
113,0,1,53,223.179992675781,92.7292022705078,46.4362983703613,13.6159000396729,3.46550011634827,11.4067001342773,0.703499972820282,122.133499145508
114,0,1,50,46.0243988037109,89.2236022949219,24.8561992645264,8.97379970550537,2.11080002784729,10.4295997619629,0.511399984359741,127.767997741699
115,0,1,66,2.5796000957489,3.62619996070862,2.52430009841919,0.898299992084503,0.27140000462532,1.08739995956421,7.20999985933304E-2,7.68650007247925
116,0,13,80,52.8708000183105,93.6279983520508,27.7371997833252,4.44220018386841,1.97660005092621,14.4477996826172,0.460500001907349,109.301902770996
117,0,24,63,179.62939453125,85.8287963867188,6.05690002441406,17.9235000610352,1.19749999046326,19.2136993408203,0.528299987316132,104.601402282715
118,0,35,81,90.2901992797852,32.2356986999512,31.1464996337891,11.7929000854492,3.63000011444092,10.8752002716064,0.312000006437302,94.0226974487305
119,0,41,78,159.506301879883,66.1529998779297,52.2881011962891,0.407099992036819,0.959399998188019,26.3908996582031,0.502499997615814,128.969604492188
120,0,47,93,51.253101348877,60.7706985473633,44.8762016296387,5.67670011520386,2.13800001144409,17.5634994506836,0.425399988889694,127.22989654541
121,0,30,96,86.7711029052734,24.8215007781982,6.1262001991272,0.565699994564056,0.649200022220612,1.97200000286102,0.133399993181229,31.1679000854492
122,0,30,84,185.941802978516,70.0289993286133,34.3866996765137,6.35279989242554,2.07399988174438,16.4451999664307,0.80349999666214,123.71720123291
123,0,35,80,144.918792724609,49.8927993774414,32.0519981384277,0.873700022697449,2.66630005836487,23.4190006256104,2.45919990539551,124.005798339844
124,0,40,70,43.0107002258301,68.1529006958008,35.5101013183594,1.59060001373291,3.91140007972717,23.9069004058838,0.3057000041008,116.273498535156
125,0,54,78,285.800415039062,64.4175033569336,25.2952003479004,5.06209993362427,6.44519996643066,13.2824001312256,0.38170000910759,121.617897033691
126,0,54,48,123.184196472168,186.027603149414,5.40500020980835,1.03100001811981,1.90789997577667,27.332799911499,0.6632000207901,117.726501464844
127,0,60,54,243.55419921875,23.3945999145508,21.2070007324219,6.13159990310669,1.9941999912262,21.6541004180908,0.472499996423721,116.999000549316
128,0,67,57,87.5411987304688,3.13240003585815,1.63289999961853,0.851899981498718,1.56029999256134,1.87170004844666,0.127700001001358,17.6266002655029
129,0,80,66,43.0736999511719,4.04360008239746,2.95219993591309,1.01010000705719,0.919600009918213,2.63980007171631,0.2466000020504,24.8680000305176
130,0,100,93,146.612396240234,29.1931991577148,12.2074003219604,3.21490001678467,2.87930011749268,22.7903003692627,0.849900007247925,116.797500610352
131,0,88,78,11.7643003463745,20.9981002807617,2.71900010108948,1.83780002593994,0.533800005912781,5.59959983825684,0.183300003409386,29.3131008148193
132,0,87,77,147.349197387695,12.5801000595093,4.67409992218018,1.27439999580383,1.22920000553131,5.47440004348755,0.300399988889694,25.5825996398926
133,0,81,74,117.514801025391,4.80520009994507,2.08400011062622,0.688300013542175,0.886600017547607,1.8173999786377,0.178599998354912,10.6830997467041
134,0,56,75,96.1235961914062,77.4104995727539,12.1121997833252,14.213399887085,1.99360001087189,12.0345001220703,0.545400023460388,72.0636978149414
135,0,57,77,157.302505493164,72.2862014770508,12.3336000442505,7.27199983596802,2.92459988594055,21.3054008483887,0.510599970817566,108.596702575684
136,0,57,81,16.7532997131348,8.66199970245361,6.18090009689331,0.620800018310547,0.224000006914139,4.86840009689331,0.125699996948242,27.82200050354
137,0,48,70,117.80290222168,96.2791976928711,11.8161001205444,2.96630001068115,1.31850004196167,14.6878995895386,0.969600021839142,107.071899414062
138,0,61,66,122.245597839355,49.336498260498,13.8271999359131,1.24460005760193,2.62910008430481,15.538800239563,0.778800010681152,79.1438980102539
139,0,70,77,81.0561981201172,25.2339992523193,16.2882995605469,5.83930015563965,3.33360004425049,20.5002002716064,0.649500012397766,112.462997436523
140,0,64,75,112.89510345459,6.97359991073608,2.98659992218018,1.30970001220703,1.16410005092621,2.25690007209778,0.101499997079372,18.2360992431641
141,0,70,90,183.134094238281,36.6329002380371,15.0403995513916,13.2496995925903,4.30509996414185,12.042200088501,0.783500015735626,108.793296813965
142,0,80,96,1.54980003833771,2.60249996185303,1.50530004501343,7.98999965190887E-2,8.61999988555908E-2,1.63759994506836,3.02000008523464E-2,6.34329986572266
143,0,78,84,88.9626998901367,33.8431015014648,5.94250011444092,4.31680011749268,1.9666999578476,17.7870998382568,0.291399985551834,101.144401550293
144,0,78,90,77.9598007202148,30.9533004760742,29.0494003295898,2.76270008087158,2.20370006561279,13.0097999572754,0.651799976825714,107.632301330566
145,0,83,70,75.1688003540039,65.5419998168945,5.96680021286011,3.35640001296997,3.33829998970032,19.8117008209229,0.787500023841858,97.679801940918
146,0,70,75,108.24169921875,52.242000579834,31.3167991638184,2.61069989204407,2.35840010643005,16.0361995697021,0.404399991035461,97.9250030517578
147,0,38,87,130.647094726562,83.0678024291992,34.4914016723633,9.04090023040771,1.11389994621277,3.9556999206543,0.58160001039505,78.8255996704102
148,0,37,74,120.738998413086,66.1220016479492,9.96879959106445,5.27839994430542,1.70729994773865,12.0937004089355,0.455399990081787,94.3396987915039
149,0,41,93,216.720092773438,17.0478992462158,13.3156995773315,3.55679988861084,1.96720004081726,11.2932996749878,0.356700003147125,88.3084030151367
150,0,41,81,58.8357009887695,10.9771003723145,2.43600010871887,0.336600005626678,0.37830001115799,1.90260004997253,0.135399997234344,19.2178993225098
151,0,83,75,89.0567016601562,12.3830995559692,7.7923002243042,2.47569990158081,2.13070011138916,19.1079998016357,0.362399995326996,94.5316009521484
152,0,83,51,2.65869998931885,32.3172988891602,0.547599971294403,0.269800007343292,0.473699986934662,5.76739978790283,0.281100004911423,23.5109004974365
153,0,66,60,126.56420135498,61.5074996948242,38.5797996520996,0.894400000572205,1.78269994258881,12.0704002380371,0.56879997253418,70.7979965209961
154,0,50,74,78.4643020629883,3.3617000579834,2.24320006370544,3.23499989509583,0.141200006008148,1.95840001106262,0.244499996304512,22.433500289917
155,0,61,100,56.0345001220703,8.35649967193604,6.33190011978149,0.658200025558472,1.03569996356964,6.28009986877441,0.163000002503395,22.2479991912842
156,0,70,100,18.1608009338379,6.0721001625061,2.92540001869202,0.254099994897842,0.776300013065338,3.80699992179871,0.137999996542931,20.7964992523193
157,0,94,94,235.885406494141,7.68020009994507,0.689100027084351,3.91280007362366,4.51079988479614,7.7386999130249,1.04320001602173,46.0750999450684
158,0,91,63,23.979700088501,69.9234008789062,3.84809994697571,1.26999998092651,0.880699992179871,14.6166000366211,0.601100027561188,83.3836975097656
159,0,87,66,84.8938980102539,38.5946998596191,36.486198425293,1.43369996547699,0.613200008869171,19.0438003540039,0.296999990940094,90.2070007324219
160,0,94,69,39.4584007263184,11.3447999954224,15.3704996109009,0.805899977684021,1.99559998512268,23.6826000213623,0.422100007534027,81.9013977050781
161,0,88,67,79.5192031860352,52.7419013977051,11.3944997787476,2.23769998550415,1.00409996509552,24.9662990570068,0.876299977302551,79.7538986206055
162,0,90,63,36.4710998535156,78.5283966064453,1.70299994945526,2.01440000534058,2.49130010604858,18.2873001098633,0.301999986171722,74.0989990234375
163,0,80,43,198.962097167969,16.4295997619629,0.800300002098083,1.27649998664856,1.35210001468658,1.94799995422363,0.4966000020504,22.0977993011475
164,0,74,44,83.8188018798828,14.3151998519897,13.1618003845215,2.43009996414185,1.03410005569458,15.2122001647949,0.294299989938736,71.3499984741211
165,0,66,57,87.9524993896484,34.0279006958008,28.7479000091553,2.16359996795654,1.70560002326965,14.8591995239258,0.360199987888336,82.6568984985352
166,0,75,81,97.9781036376953,23.5240993499756,11.2307996749878,2.82789993286133,0.734499990940094,16.3432998657227,0.72409999370575,78.0011978149414
167,0,83,80,55.5662002563477,63.0269012451172,3.38299989700317,2.96939992904663,1.81659996509552,14.0847997665405,0.656899988651276,81.5152969360352
168,0,80,70,161.814895629883,22.9789009094238,4.45009994506836,3.82940006256104,0.879000008106232,12.1633996963501,0.357800006866455,82.1772003173828
169,0,60,64,61.7717018127441,18.4228000640869,3.35710000991821,2.42269992828369,0.35809999704361,1.18120002746582,0.146799996495247,15.182900428772
170,0,60,60,35.8502998352051,26.0492992401123,7.11320018768311,1.23109996318817,0.661300003528595,13.3696002960205,0.222399994730949,79.5439987182617
171,0,63,60,122.621597290039,33.2298011779785,2.54010009765625,1.30169999599457,2.60290002822876,10.5789003372192,0.214599996805191,77.8623962402344
172,0,48,53,36.1110992431641,14.9736995697021,1.33459997177124,1.04449999332428,0.613900005817413,2.23469996452332,8.68000015616417E-2,18.1516990661621
173,0,53,60,93.0460968017578,7.27869987487793,2.51020002365112,2.19099998474121,0.476700007915497,0.842100024223328,0.123000003397465,9.73540019989014
174,26,53,60,216.622604370117,8.77400016784668,4.29619979858398,0.443899989128113,0.642300009727478,0.792999982833862,0.232099995017052,9.31750011444092
175,0,35,63,6.3471999168396,1.96860003471375,0.463299989700317,0.265899986028671,0.110200002789497,0.274599999189377,1.15000000223517E-2,2.79620003700256
176,0,37,87,2.45910000801086,1.09769999980927,1.19289994239807,0.206000000238419,0.202999994158745,0.743499994277954,1.49999996647239E-2,4.54619979858398
177,0,44,90,56.1665000915527,43.6026000976562,5.3306999206543,3.74469995498657,1.00189995765686,12.9394998550415,0.40599998831749,65.7759017944336
178,0,60,77,117.220596313477,32.1866989135742,4.96680021286011,2.02990007400513,0.938399970531464,9.37979984283447,0.380699992179871,72.7693023681641
179,0,64,87,82.5982971191406,5.98839998245239,6.53459978103638,0.551100015640259,0.880200028419495,1.91820001602173,0.220699995756149,16.8976001739502
180,0,48,81,201.067092895508,39.7067985534668,17.0484008789062,2.14429998397827,2.38919997215271,4.33290004730225,0.713699996471405,46.526798248291
181,0,35,90,40.1978988647461,7.40999984741211,0.878400027751923,2.35599994659424,1.3257999420166,0.856599986553192,3.39000001549721E-2,13.6309995651245
182,0,13,100,10.6950998306274,1.28400003910065,1.23090004920959,0.346599996089935,0.123599998652935,0.126499995589256,1.38999996706843E-2,3.55679988861084
183,0,1,96,75.6224975585938,12.6704998016357,3.06879997253418,1.26419997215271,0.832599997520447,0.979499995708466,5.60999996960163E-2,16.4018001556396
184,0,1,84,112.544700622559,49.0717010498047,2.89689993858337,4.49440002441406,1.05139994621277,2.6981999874115,0.423900008201599,36.4472999572754
185,0,10,96,19.2763996124268,1.58159995079041,2.10120010375977,0.946799993515015,0.35359999537468,1.15670001506805,0.131400004029274,16.6812000274658
186,0,27,56,32.103099822998,55.4645004272461,1.69799995422363,0.238399997353554,1.07760000228882,10.9579000473022,0.570999979972839,67.071403503418
187,0,48,48,57.8171997070312,29.0382995605469,4.73220014572144,0.754199981689453,0.895099997520447,9.76700019836426,0.832599997520447,65.9872970581055
188,0,61,54,109.153297424316,26.6214008331299,4.14289999008179,4.34340000152588,2.91569995880127,5.10589981079102,0.487100005149841,64.7861022949219
189,0,69,50,3.27970004081726,1.19869995117188,1.0320999622345,0.336699992418289,0.175400003790855,1.25,0.101999998092651,15.8308000564575
190,0,87,64,73.7300033569336,17.1135005950928,1.63629996776581,2.24790000915527,1.33270001411438,12.3461999893188,0.51419997215271,60.3039016723633
191,0,80,57,89.2987976074219,56.7344017028809,2.84920001029968,2.10520005226135,1.49989998340607,10.415599822998,0.123800002038479,55.8644981384277
192,0,93,53,77.3712005615234,26.9475002288818,4.92170000076294,0.948499977588654,1.10780000686646,13.6883001327515,0.265899986028671,56.3356018066406
193,0,84,50,6.27479982376099,2.85489988327026,0.693000018596649,1.09590005874634,0.190500006079674,1.3092999458313,6.23999983072281E-2,14.5614995956421
194,0,63,63,69.2015991210938,22.9493007659912,10.5797996520996,1.06649994850159,1.22780001163483,3.85770010948181,0.72680002450943,38.726001739502
